0.0,0.0,1.0683760683760684E-5
0.0,0.0,3.205128205128205E-5
1.0683760683760684E-5,0.0,5.341880341880342E-5
1.0683760683760684E-5,0.0,1.388888888888889E-4
2.1367521367521368E-5,0.0,4.700854700854701E-4
5.341880341880342E-5,1.0683760683760684E-5,0.0017414529914529914
4.914529914529915E-4,1.6025641025641026E-4,0.004540598290598291
0.0018696581196581197,9.081196581196581E-4,0.011047008547008547
0.004615384615384616,0.002457264957264957,0.02157051282051282
0.008878205128205129,0.005160256410256411,0.03439102564102564
0.015021367521367521,0.010352564102564103,0.04770299145299145
0.022286324786324786,0.017382478632478632,0.0603525641025641
0.031217948717948717,0.026805555555555555,0.0714957264957265
0.04008547008547009,0.03768162393162393,0.08241452991452991
0.049102564102564104,0.04927350427350427,0.09253205128205128
0.05699786324786325,0.061933760683760684,0.10302350427350428
0.06430555555555556,0.07257478632478633,0.11400641025641026
0.0702457264957265,0.0828525641025641,0.1249465811965812
0.07688034188034187,0.09222222222222222,0.13563034188034187
0.08291666666666667,0.10193376068376069,0.14753205128205127
0.0896474358974359,0.11142094017094017,0.15835470085470085
0.09615384615384616,0.12239316239316239,0.16780982905982905
0.1026068376068376,0.133482905982906,0.17773504273504273
0.10918803418803419,0.1436752136752137,0.18700854700854702
0.11553418803418804,0.1539636752136752,0.19579059829059828
0.1214102564102564,0.16418803418803418,0.20477564102564103
0.12758547008547008,0.17365384615384616,0.21397435897435899
0.13337606837606839,0.1825,0.2229059829059829
0.13902777777777778,0.190982905982906,0.23147435897435897
0.14474358974358975,0.19889957264957264,0.24067307692307693
0.15055555555555555,0.20590811965811967,0.24941239316239316
0.15590811965811965,0.2131196581196581,0.25849358974358977
0.1611965811965812,0.2205769230769231,0.26857905982905983
0.16647435897435897,0.2271688034188034,0.2781196581196581
0.1714423076923077,0.23380341880341882,0.28728632478632476
0.1762179487179487,0.24020299145299145,0.2967094017094017
0.18083333333333335,0.24633547008547008,0.3067948717948718
0.1856730769230769,0.2524252136752137,0.31587606837606835
0.18963675213675213,0.2584188034188034,0.3253525641025641
0.19350427350427352,0.2638354700854701,0.3353311965811966
0.19751068376068376,0.27034188034188034,0.34530982905982904
0.20113247863247863,0.2759294871794872,0.35493589743589743
0.20431623931623932,0.2816452991452991,0.3640491452991453
0.20768162393162393,0.2880448717948718,0.3727991452991453
0.21106837606837606,0.2940064102564103,0.3810576923076923
0.21430555555555555,0.30020299145299145,0.38909188034188036
0.2174465811965812,0.30601495726495725,0.3970619658119658
0.22096153846153846,0.31175213675213675,0.40441239316239314
0.2245940170940171,0.31754273504273506,0.4111645299145299
0.2275854700854701,0.3243482905982906,0.41835470085470083
0.23084401709401708,0.3307371794871795,0.4248183760683761
0.23422008547008547,0.33708333333333335,0.4313354700854701
0.23737179487179488,0.34341880341880343,0.43777777777777777
0.24041666666666667,0.3501175213675214,0.44349358974358977
0.24318376068376069,0.356517094017094,0.449241452991453
0.2464636752136752,0.3626068376068376,0.45460470085470084
0.24918803418803417,0.3691559829059829,0.4605128205128205
0.2525,0.3752457264957265,0.46652777777777776
0.2555769230769231,0.3821260683760684,0.47264957264957264
0.25879273504273503,0.3889957264957265,0.47941239316239315
0.2617307692307692,0.39621794871794874,0.4860576923076923
0.26509615384615387,0.40287393162393165,0.4929594017094017
0.26814102564102565,0.4091346153846154,0.5004807692307692
0.27155982905982906,0.415267094017094,0.5079807692307692
0.2748076923076923,0.4209294871794872,0.5150747863247863
0.2784508547008547,0.426741452991453,0.5227564102564103
0.2815918803418803,0.43191239316239316,0.5299038461538461
0.2850641025641026,0.4374679487179487,0.5373076923076923
0.2882264957264957,0.44319444444444445,0.54508547008547
0.2917735042735043,0.4482264957264957,0.5524358974358974
0.2951923076923077,0.45332264957264956,0.5615384615384615
0.2985897435897436,0.4586431623931624,0.5703098290598291
0.3021581196581197,0.4636217948717949,0.5790491452991453
0.30569444444444444,0.4682264957264957,0.5871367521367521
0.3086858974358974,0.4729059829059829,0.5946688034188035
0.31199786324786327,0.4774038461538462,0.6019230769230769
0.31583333333333335,0.481474358974359,0.6092414529914529
0.31969017094017094,0.4864529914529915,0.6162820512820513
0.32371794871794873,0.4910042735042735,0.6225
0.32740384615384616,0.495491452991453,0.6284401709401709
0.3311752136752137,0.5006837606837606,0.6336858974358974
0.3353311965811966,0.5060683760683761,0.6387820512820512
0.3390491452991453,0.5119764957264957,0.6444017094017094
0.34341880341880343,0.5177564102564103,0.6510042735042735
0.3476068376068376,0.5241132478632479,0.6565918803418803
0.35199786324786325,0.5311217948717949,0.6621474358974359
0.3565811965811966,0.5381089743589743,0.6679700854700855
0.3607051282051282,0.5452991452991452,0.6737393162393163
0.3648183760683761,0.5523397435897436,0.6794871794871795
0.36900641025641023,0.5602136752136753,0.6861965811965812
0.3735363247863248,0.5680448717948718,0.693440170940171
0.37795940170940173,0.57633547008547,0.7011324786324786
0.38256410256410256,0.5846581196581196,0.7100320512820513
0.387724358974359,0.5936111111111111,0.7196153846153847
0.39292735042735044,0.601965811965812,0.7285576923076923
0.3978846153846154,0.6099038461538462,0.7374679487179487
0.4036217948717949,0.6174252136752136,0.7454380341880342
0.4091987179487179,0.6240705128205128,0.7520619658119658
0.4150534188034188,0.6292948717948718,0.7585042735042735
0.4205448717948718,0.6335897435897436,0.7642735042735043
